Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - return macAddress,,,2018-11-06 15:13:18,2018-11-06 15:13:18,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:13:18,2018-11-06 15:13:18,0.001s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:13:18,2018-11-06 15:13:21,3.138s,PASSED
"Statement - tvRoomId = """"00000""""",,,2018-11-06 15:13:21,2018-11-06 15:13:21,0.001s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:13:21,2018-11-06 15:13:21,0.001s,PASSED
Statement - return tvRoomId,,,2018-11-06 15:13:21,2018-11-06 15:13:21,0.001s,PASSED
"Statement - macAddress = "",""TVMACAddress"":""1C:5A:6B:B5:C5:7F""""",,,2018-11-06 15:13:21,2018-11-06 15:13:21,0.000s,PASSED
Statement - If (index > 0 && index < 10),,,2018-11-06 15:13:21,2018-11-06 15:13:21,0.001s,PASSED
Statement - return macAddress,,,2018-11-06 15:13:21,2018-11-06 15:13:21,0.000s,PASSED
"Statement - tvSerialNumber = "",""TVSerialNumber"":""FZ1A16140605"" + index + """"""",,,2018-11-06 15:13:21,2018-11-06 15:13:21,0.000s,PASSED
Statement - return tvSerialNumber,,,2018-11-06 15:13:21,2018-11-06 15:13:25,3.081s,PASSED
